"Country Region","Package Id",Type,"Net Price","Minimum selling price",Data,SMS,Voice,Networks
Tonga,tofua-mobile-in-15days-unlimited,sim,79.2,95,Unlimited,0,0,"Digicel [5G]"
Tonga,tofua-mobile-in-15days-unlimited-topup,topup,79.2,95,Unlimited,0,0,"Digicel [5G]"
"Trinidad and Tobago",tritocom-in-7days-1gb,sim,7.4,8,"1 GB",0,0,"Digicel [4G]"
"Trinidad and Tobago",tritocom-in-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Digicel [4G]"
"Trinidad and Tobago",tritocom-in-15days-2gb,sim,13.6,15,"2 GB",0,0,"Digicel [4G]"
"Trinidad and Tobago",tritocom-in-15days-2gb-topup,topup,13.6,15,"2 GB",0,0,"Digicel [4G]"
"Trinidad and Tobago",tritocom-in-30days-3gb,sim,18.2,21,"3 GB",0,0,"Digicel [4G]"
"Trinidad and Tobago",tritocom-in-30days-3gb-topup,topup,18.2,21,"3 GB",0,0,"Digicel [4G]"
"Trinidad and Tobago",tritocom-in-30days-5gb,sim,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
"Trinidad and Tobago",tritocom-in-30days-5gb-topup,topup,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Tunisia,el-jem-comm-7days-1gb,sim,2.3,4.5,"1 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-7days-1gb-topup,topup,2.3,4.5,"1 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-15days-2gb,sim,3.7,7,"2 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-15days-2gb-topup,topup,3.7,7,"2 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-3gb,sim,4.7,8.5,"3 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-3gb-topup,topup,4.7,8.5,"3 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-5gb,sim,7,12,"5 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-5gb-topup,topup,7,12,"5 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-10gb,sim,10.9,20,"10 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-10gb-topup,topup,10.9,20,"10 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-20gb,sim,19,31.5,"20 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-20gb-topup,topup,19,31.5,"20 GB",0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-3days-unlimited,sim,7.8,20.5,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-3days-unlimited-topup,topup,7.8,20.5,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-5days-unlimited,sim,12.2,32.5,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-5days-unlimited-topup,topup,12.2,32.5,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-7days-unlimited,sim,16.6,40.5,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-7days-unlimited-topup,topup,16.6,40.5,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-15days-unlimited,sim,34.2,63,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-15days-unlimited-topup,topup,34.2,63,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-unlimited,sim,67.2,99,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Tunisia,el-jem-comm-30days-unlimited-topup,topup,67.2,99,Unlimited,0,0,"Ooredoo Tunisia [4G]"
Taiwan,xie-xie-7days-1gb,sim,1.1,4.5,"1 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-7days-1gb-topup,topup,1.1,4.5,"1 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-15days-2gb,sim,2.1,7,"2 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-15days-2gb-topup,topup,2.1,7,"2 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-3gb-topup,topup,2.8,9,"3 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-5gb,sim,4,12,"5 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-5gb-topup,topup,4,12,"5 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-10gb,sim,5.9,19,"10 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-10gb-topup,topup,5.9,19,"10 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-3gb,sim,2.8,9,"3 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-20gb-topup,topup,10,29,"20 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-20gb,sim,10,29,"20 GB",0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-3days-unlimited-x,sim,4.5,12.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-3days-unlimited-topup-x,topup,4.5,12.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-5days-unlimited-x,sim,6.7,20.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-5days-unlimited-topup-x,topup,6.7,20.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-7days-unlimited-x,sim,8.9,29.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-7days-unlimited-topup-x,topup,8.9,29.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-10days-unlimited-topup-x,topup,12.2,35,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-unlimited-10days,sim,12.2,35,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-15days-unlimited-x,sim,17.7,49,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-15days-unlimited-topup-x,topup,17.7,49,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-unlimited-x,sim,34.2,72.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Taiwan,xie-xie-30days-unlimited-topup-x,topup,34.2,72.5,Unlimited,0,0,"Taiwan Mobile [5G]"
Tanzania,tanzacomm-in-7days-1gb,sim,3.1,4.5,"1 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-7days-1gb-topup,topup,3.1,4.5,"1 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-15days-2gb,sim,5,8,"2 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-15days-2gb-topup,topup,5,8,"2 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-3gb,sim,6.4,11,"3 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-3gb-topup,topup,6.4,11,"3 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-5gb,sim,9.8,15.5,"5 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-5gb-topup,topup,9.8,15.5,"5 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-10gb,sim,15.3,26,"10 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-10gb-topup,topup,15.3,26,"10 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-20gb,sim,26.9,46,"20 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-20gb-topup,topup,26.9,46,"20 GB",0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-3days-unlimited,sim,10.9,20.5,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-3days-unlimited-topup,topup,10.9,20.5,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-5days-unlimited,sim,17.2,29.5,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-5days-unlimited-topup,topup,17.2,29.5,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-7days-unlimited,sim,23.4,36.5,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-7days-unlimited-topup,topup,23.4,36.5,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-10days-unlimited,sim,32.9,38,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-10days-unlimited-topup,topup,32.9,38,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-15days-unlimited,sim,48.6,49,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-15days-unlimited-topup,topup,48.6,49,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-unlimited,sim,95.7,99,Unlimited,0,0,"Airtel [4G]"
Tanzania,tanzacomm-in-30days-unlimited-topup,topup,95.7,99,Unlimited,0,0,"Airtel [4G]"
Uganda,ugish-in-7days-1gb,sim,5,7,"1 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-7days-1gb-topup,topup,5,7,"1 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-15days-2gb,sim,8.9,12.5,"2 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-15days-2gb-topup,topup,8.9,12.5,"2 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-30days-3gb,sim,11.7,17,"3 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-30days-3gb-topup,topup,11.7,17,"3 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-30days-5gb,sim,18.4,27,"5 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-30days-5gb-topup,topup,18.4,27,"5 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-30days-10gb,sim,29.4,49,"10 GB",0,0,"Airtel [4G]"
Uganda,ugish-in-30days-10gb-topup,topup,29.4,49,"10 GB",0,0,"Airtel [4G]"
Ukraine,lavranet-in-7days-1gb,sim,2,4.5,"1 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-7days-1gb-topup,topup,2,4.5,"1 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-15days-2gb,sim,2.9,6.5,"2 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-15days-2gb-topup,topup,2.9,6.5,"2 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-3gb,sim,3.6,8,"3 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-3gb-topup,topup,3.6,8,"3 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-5gb,sim,5.3,11,"5 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-5gb-topup,topup,5.3,11,"5 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-10gb,sim,8.1,18,"10 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-10gb-topup,topup,8.1,18,"10 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-20gb,sim,13.9,27,"20 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-20gb-topup,topup,13.9,27,"20 GB",0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-3days-unlimited,sim,5.9,12.5,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-3days-unlimited-topup,topup,5.9,12.5,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-5days-unlimited,sim,9,20.5,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-5days-unlimited-topup,topup,9,20.5,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-7days-unlimited,sim,12.2,29.5,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-7days-unlimited-topup,topup,12.2,29.5,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-10days-unlimited,sim,16.9,35,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-10days-unlimited-topup,topup,16.9,35,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-15days-unlimited,sim,24.8,49,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-15days-unlimited-topup,topup,24.8,49,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-unlimited,sim,48.3,72.5,Unlimited,0,0,"Kyivstar [4G]"
Ukraine,lavranet-in-30days-unlimited-topup,topup,48.3,72.5,Unlimited,0,0,"Kyivstar [4G]"
Uruguay,ballena-7days-1gb,sim,6.4,8,"1 GB",0,0,"Claro [4G]"
Uruguay,ballena-7days-1gb-topup,topup,6.4,8,"1 GB",0,0,"Claro [4G]"
Uruguay,ballena-15days-2gb,sim,11.3,14.5,"2 GB",0,0,"Claro [4G]"
Uruguay,ballena-15days-2gb-topup,topup,11.3,14.5,"2 GB",0,0,"Claro [4G]"
Uruguay,ballena-30days-3gb,sim,15,20,"3 GB",0,0,"Claro [4G]"
Uruguay,ballena-30days-3gb-topup,topup,15,20,"3 GB",0,0,"Claro [4G]"
Uruguay,ballena-30days-5gb,sim,23.8,32,"5 GB",0,0,"Claro [4G]"
Uruguay,ballena-30days-5gb-topup,topup,23.8,32,"5 GB",0,0,"Claro [4G]"
Uruguay,ballena-in-30days-10gb,sim,38,49,"10 GB",0,0,"Claro [4G]"
Uruguay,ballena-in-30days-10gb-topup,topup,38,49,"10 GB",0,0,"Claro [4G]"
Uzbekistan,uzbeknet-7days-1gb,sim,2.6,4.5,"1 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-7days-1gb-topup,topup,2.6,4.5,"1 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-15days-2gb,sim,4.3,7,"2 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-15days-2gb-topup,topup,4.3,7,"2 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-3gb,sim,5.5,8.5,"3 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-3gb-topup,topup,5.5,8.5,"3 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-5gb,sim,8.3,13,"5 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-5gb-topup,topup,8.3,13,"5 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-10gb,sim,13,21,"10 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-10gb-topup,topup,13,21,"10 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-20gb,sim,22.9,33,"20 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-30days-20gb-topup,topup,22.9,33,"20 GB",0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-3days-unlimited,sim,9.2,12.5,Unlimited,0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-3days-unlimited-topup,topup,9.2,12.5,Unlimited,0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-5days-unlimited,sim,14.5,20.5,Unlimited,0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-5days-unlimited-topup,topup,14.5,20.5,Unlimited,0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-7days-unlimited,sim,19.9,29.5,Unlimited,0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-7days-unlimited-topup,topup,19.9,29.5,Unlimited,0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-15days-unlimited,sim,41.3,49,Unlimited,0,0,"Unitel [4G]"
Uzbekistan,uzbeknet-15days-unlimited-topup,topup,41.3,49,Unlimited,0,0,"Unitel [4G]"
"Vatican City",ager-in-7days-1gb,sim,1.4,4.5,"1 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-7days-1gb-topup,topup,1.4,4.5,"1 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-15days-2gb,sim,2.3,7.5,"2 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-15days-2gb-topup,topup,2.3,7.5,"2 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-3gb,sim,2.8,10,"3 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-3gb-topup,topup,2.8,10,"3 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-5gb,sim,4,14.5,"5 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-5gb-topup,topup,4,14.5,"5 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-10gb,sim,5.9,24,"10 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-10gb-topup,topup,5.9,24,"10 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-20gb,sim,10,33,"20 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-20gb-topup,topup,10,33,"20 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-3days-unlimited,sim,4.5,12.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-3days-unlimited-topup,topup,4.5,12.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-5days-unlimited,sim,6.7,20.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-5days-unlimited-topup,topup,6.7,20.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-7days-unlimited,sim,8.9,29.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-7days-unlimited-topup,topup,8.9,29.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-10days-unlimited,sim,12.2,35,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-10days-unlimited-topup,topup,12.2,35,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-15days-unlimited,sim,17.7,49,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-15days-unlimited-topup,topup,17.7,49,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-30days-unlimited,sim,34.2,72.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-30days-unlimited-topup,topup,34.2,72.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Saint Vincent and the Grenadines",tobago-in-7days-1gb,sim,7.4,8,"1 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-in-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-in-15days-2gb,sim,13.6,15,"2 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-in-15days-2gb-topup,topup,13.6,15,"2 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-in-30days-3gb,sim,18.2,21,"3 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-in-30days-3gb-topup,topup,18.2,21,"3 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-in-30days-5gb,sim,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-in-30days-5gb-topup,topup,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Venezuela,aragua-mobile-7days-1gb,sim,3.9,7.5,"1 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-7days-1gb-topup,topup,3.9,7.5,"1 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-15days-2gb,sim,6.7,14.5,"2 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-15days-2gb-topup,topup,6.7,14.5,"2 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-3gb,sim,8.8,21,"3 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-3gb-topup,topup,8.8,21,"3 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-5gb,sim,13.9,34,"5 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-5gb-topup,topup,13.9,34,"5 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-10gb,sim,22.1,49,"10 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-10gb-topup,topup,22.1,49,"10 GB",0,0,"Movistar [LTE]"
"British Virgin Islands",jost-mobile-in-7days-1gb,sim,7.4,8.5,"1 GB",0,0,"Digicel [4G]"
"British Virgin Islands",jost-mobile-in-7days-1gb-topup,topup,7.4,8.5,"1 GB",0,0,"Digicel [4G]"
"British Virgin Islands",jost-mobile-in-15days-2gb,sim,13.6,16.5,"2 GB",0,0,"Digicel [4G]"
"British Virgin Islands",jost-mobile-in-15days-2gb-topup,topup,13.6,16.5,"2 GB",0,0,"Digicel [4G]"
"British Virgin Islands",jost-mobile-in-30days-3gb,sim,18.2,24,"3 GB",0,0,"Digicel [4G]"
"British Virgin Islands",jost-mobile-in-30days-3gb-topup,topup,18.2,24,"3 GB",0,0,"Digicel [4G]"
"British Virgin Islands",jost-mobile-in-30days-5gb,sim,29.1,39,"5 GB",0,0,"Digicel [4G]"
"British Virgin Islands",jost-mobile-in-30days-5gb-topup,topup,29.1,39,"5 GB",0,0,"Digicel [4G]"
"Virgin Islands (U.S.)",magens-mobile-in-7days-1gb,sim,1.1,4.5,"1 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-7days-1gb-topup,topup,1.1,4.5,"1 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-2gb,sim,2.2,8,"2 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-2gb-topup,topup,2.2,8,"2 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-3gb,sim,3.1,11,"3 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-3gb-topup,topup,3.1,11,"3 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-5gb,sim,5,16,"5 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-5gb-topup,topup,5,16,"5 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-10gb,sim,8.1,26,"10 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-10gb-topup,topup,8.1,26,"10 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-20gb-topup,topup,13.9,42,"20 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-20gb,sim,13.9,42,"20 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-3days-unlimited,sim,5.9,20.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-3days-unlimited-topup,topup,5.9,20.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-5days-unlimited,sim,9,29.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-5days-unlimited-topup,topup,9,29.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-7days-unlimited,sim,12.2,36.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-7days-unlimited-topup,topup,12.2,36.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-10days-unlimited,sim,16.9,41,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-10days-unlimited-topup,topup,16.9,41,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-unlimited,sim,24.8,59,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-unlimited-topup,topup,24.8,59,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-30days-unlimited,sim,48.3,99,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-30days-unlimited-topup,topup,48.3,99,Unlimited,0,0,"T-Mobile [5G]"
Vietnam,xin-chao-in-7days-1gb,sim,2.1,4,"1 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-7days-1gb-topup,topup,2.1,4,"1 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-15days-2gb,sim,3.1,6.5,"2 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-15days-2gb-topup,topup,3.1,6.5,"2 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-3gb,sim,4.4,8.5,"3 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-3gb-topup,topup,4.4,8.5,"3 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-5gb,sim,6.6,11.5,"5 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-5gb-topup,topup,6.6,11.5,"5 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-10gb,sim,10.2,20,"10 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-10gb-topup,topup,10.2,20,"10 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-20gb,sim,17.7,30.5,"20 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-20gb-topup,topup,17.7,30.5,"20 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-3days-unlimited,sim,7.3,12.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-3days-unlimited-topup,topup,7.3,11.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-5days-unlimited,sim,11.4,20.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-5days-unlimited-topup,topup,11.4,19.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
